scenario_label,model_label,seed,gain_over_vanilla,vanilla_return,cap_return
mass_0p5,a3p10,20,63.96017649941268,371.735486711649,435.6956632110617
mass_0p5,a3p10,21,28.158853469401492,999.9457983841148,1028.1046518535163
mass_0p5,a3p10,22,-49.400855919896344,368.9993055320372,319.5984496121409
mass_0p5,a3p10,23,260.64814668259805,237.69059628028305,498.3387429628811
mass_0p5,a3p10,24,554.0471919522914,286.86542167931907,840.9126136316105
mass_0p5,a3p10,25,1083.5897308677866,551.958247405981,1635.5479782737675
mass_0p5,a3p10,26,1446.9188497570606,295.3505100877264,1742.269359844787
mass_0p5,a3p10,27,-860.9326671958511,1251.3409810137648,390.4083138179138
mass_0p5,a3p10,28,-738.1338741157913,1429.6177197809257,691.4838456651344
mass_0p5,a3p10,29,-652.0771048423854,1169.672500370512,517.5953955281265
mass_0p5,a3p10,30,404.83690854988095,438.9334038054034,843.7703123552843
