version,model_label,seed,axis,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v4,vanilla,2,mass,2.22881494167373,0.6614114784910211,0.16587467357934774,0.35714285714285715
Walker2d-v4,vanilla,3,mass,3.0743138578390954,0.7480811997783458,0.38076320985653145,0.21428571428571427
Walker2d-v4,vanilla,4,mass,0.49715111711893223,0.4338761125295818,0.12793418110812274,0.6428571428571429
Walker2d-v4,vanilla,5,mass,0.5598775690528872,0.6270224751988319,0.1971727186466591,0.42857142857142855
Walker2d-v4,vanilla,6,mass,1.6345870528411544,0.757988988768994,0.318147872094998,0.2857142857142857
Walker2d-v4,vanilla,7,mass,1.6668624564886358,0.7255474758527605,0.18161951221359254,0.2857142857142857
Walker2d-v4,vanilla,8,mass,0.8217605680133496,0.5898285590696078,0.10482813682345671,0.35714285714285715
Walker2d-v4,vanilla,9,mass,0.9565729771161565,0.5284451404322701,0.19880529717000708,0.5714285714285714
Walker2d-v4,vanilla,10,mass,0.9266496756977273,0.6249896933963851,0.14307349876291695,0.5
Walker2d-v4,vanilla,11,mass,0.8212738926460247,0.634953435720148,0.12058513859649138,0.2857142857142857
Walker2d-v4,vanilla,12,mass,3.5271931817932756,0.6962367460898159,0.2640666996937612,0.35714285714285715
Walker2d-v4,vanilla,13,mass,0.5679501930005028,0.5630756041881948,0.12100393716347975,0.2857142857142857
Walker2d-v4,vanilla,14,mass,0.6879678462744754,0.4018549014805375,0.1093467941466228,0.6428571428571429
Walker2d-v4,vanilla,15,mass,4.416769475601491,0.6965133211125588,0.16838138476696687,0.2857142857142857
Walker2d-v4,vanilla,16,mass,0.8404356470488492,0.5373892520804383,0.07040692942655796,0.35714285714285715
Walker2d-v4,vanilla,17,mass,1.3674307005656021,0.7286895909792998,0.17422660766774656,0.2857142857142857
Walker2d-v4,vanilla,18,mass,1.1554051848333031,0.7210527942726753,0.18304279435718973,0.21428571428571427
Walker2d-v4,vanilla,19,mass,3.4197527190795283,0.6223526347783089,0.1363195437798401,0.35714285714285715
Walker2d-v4,vanilla,20,mass,0.9578626155129243,0.5754817513799936,0.15205102070756596,0.42857142857142855
Walker2d-v4,vanilla,21,mass,0.9546552612648018,0.5749955723202493,0.1360695094779073,0.42857142857142855
Walker2d-v4,vanilla,22,mass,1.1144261012682062,0.6686129184941274,0.20133991619759914,0.35714285714285715
