env_id,model_label,seed,axis,nominal_normalized_return,nominal_competent,nominal_failure,deployment_failure,reliability_auc
Walker2d-v5,klprho0,15,actuator_gain,1.207240580117608,True,0.0,0.4666666666666667,0.5145960016024981
Walker2d-v5,klprho0,16,actuator_gain,1.1481539869315525,True,0.0,0.5333333333333333,0.45680047867683243
Walker2d-v5,klprho0,17,actuator_gain,1.0199489627983378,True,0.0,0.5333333333333333,0.4419074300897306
Walker2d-v5,klprho0,18,actuator_gain,1.0388170289729282,True,0.0,0.6666666666666666,0.35995308720705826
Walker2d-v5,klprho0,19,actuator_gain,0.9575878533169359,True,0.0,0.6,0.4422333382524275
Walker2d-v5,klprho0,20,actuator_gain,0.9920656535140673,True,0.0,0.5333333333333333,0.486815443880565
Walker2d-v5,klprho0,21,actuator_gain,1.3992392881878013,True,0.0,0.5333333333333333,0.4612492469444991
Walker2d-v5,klprho0,22,actuator_gain,1.257107717777864,True,0.0,0.5333333333333333,0.5040780734295734
Walker2d-v5,klprho0,23,actuator_gain,1.0103514927735768,True,0.0,0.6,0.43662849212991456
Walker2d-v5,klprho0,24,actuator_gain,0.8801250101238111,True,0.0,0.5333333333333333,0.41882981857224266
Walker2d-v5,klprho0,25,actuator_gain,0.9145525259657599,True,0.0,0.6666666666666666,0.3966445927247707
Walker2d-v5,klprho0,26,actuator_gain,1.0321686910664238,True,0.0,0.6666666666666666,0.4085935160895899
Walker2d-v5,klprho0,27,actuator_gain,0.9709264035478751,True,0.0,0.7333333333333333,0.3544914339736574
Walker2d-v5,klprho0,28,actuator_gain,1.045858214438533,True,0.0,0.6,0.3928747540416244
Walker2d-v5,klprho0,29,actuator_gain,1.0630390127855731,True,0.0,0.8,0.29574999974825644
Walker2d-v5,klprho0,30,actuator_gain,1.0153293822561578,True,0.0,0.4666666666666667,0.47537610160067695
Walker2d-v5,klprho0,31,actuator_gain,0.9516886576853858,True,0.0,0.6,0.38567722963606255
Walker2d-v5,klprho0,32,actuator_gain,1.08260932700234,True,0.0,0.5333333333333333,0.4367737528956714
Walker2d-v5,klprho0,33,actuator_gain,0.9980926977458666,True,0.0,0.6,0.38615411068507893
Walker2d-v5,klprho0,34,actuator_gain,0.9290874614049824,True,0.0,0.7333333333333333,0.2889619652697123
Walker2d-v5,klprho0,35,actuator_gain,1.3593760862684796,True,0.0,0.4,0.589499303700337
Walker2d-v5,klprho0p05,6,friction_mass_damping,1.024170482912567,True,0.0,0.6428571428571429,0.42195122598406964
Walker2d-v5,klprho0p05,7,friction_mass_damping,0.04347988489763862,False,1.0,1.0,0.016548138770718996
Walker2d-v5,klprho0p05,8,friction_mass_damping,0.9498959246937768,True,0.0,0.5714285714285714,0.45336040019825363
Walker2d-v5,klprho0p05,9,friction_mass_damping,0.8090282882692276,True,0.0,0.5,0.4324017671791576
Walker2d-v5,klprho0p05,10,friction_mass_damping,1.0290273428717924,True,0.0,0.6428571428571429,0.44919154050719434
Walker2d-v5,klprho0p05,11,friction_mass_damping,0.9681324996107824,True,0.0,0.6428571428571429,0.37807804393667466
Walker2d-v5,klprho0p05,12,friction_mass_damping,1.06150073796799,True,0.0,0.5,0.5523916322483695
